hindex,cites_count,publications_count,degree_centrality,closeness_centrality,clustering_coefficient,betweenness_centrality,core_number,average_degree,average_clustering,diameter,density,domination_number,chromatic_number,number_connected_components,degree_assortativity,hindex_assortativity,publications_assortativity,cites_assortativity,names,surnames,nobilis,init_year,career_length,gender,category,area,discipline,subdiscipline,speciality,affiliation,country,state,federal_entity,affiliation_category
4,65,15,0.01870748299,0.50472103,0.008314955025,0,6,3.689303905,0.874,4,0.01254865274,243,16,1,-0.1686532486189642,0.0672802197472808,0.0863551312135419,0.0872479431558141,FEDERICO,TRIGOS SALAZAR,DR.,2007,14,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,INVESTIGACION DE OPERACIONES/BUSINESS ANALYTICS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
1,1,1,1.0,1.0,0.0,0,1,0.5,0.0,1,1.0,1,2,1,,,,,MIGUEL ANGEL,LANGLE FLORES,DR.,2019,2,m,C,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,CONTABILIDAD ECONOMICA,MODELOS REGIONALES,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAM REYNOSA-AZTLAN,NORESTE
4,84,15,0.1368421053,0.5367231638,0.009837492172,0,4,2.260416667,0.813,4,0.0475877193,35,6,1,-0.107378729724945,0.1824744046934315,0.1593469581373284,0.1941360549517613,JOSE MELCHOR,MEDINA QUINTERO,DR.,2007,14,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,TEC. Y SISTEMAS DE INFORMACION EN LA EMPRESA,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT CIUDAD VICTORIA,NORESTE
2,19,13,0.3260869565,0.5974025974,0.05476486365,0,3,1.659574468,0.593,4,0.07215541166,14,4,1,-0.3972481562082261,0.0098845073353449,-0.0430906389301634,-0.0422234099412079,FRANCISCO,GARCIA FERNANDEZ,DR.,2010,11,m,2,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,TEORIA ECONOMICA,DESARROLLO ECONOMICO,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT CIUDAD VICTORIA,NORESTE
3,26,4,0.2,0.5555555556,0.0,0,1,1.833333333,0.751,2,0.7333333333,2,5,1,-0.4473684210526359,-0.0476190476190488,-0.0891089108910893,-0.089108910891089,SERGIO,CAMARA IZQUIERDO,DR.,2006,15,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,TEORIA ECONOMICA,ECONOMIA POLITICA,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD AZCAPOTZALCO,FEDERAL
3,18,3,0.04301075269,0.510989011,0.0285721568,0,3,2.074468085,0.848,4,0.04461221688,35,6,1,-0.3148427113701184,-0.0492596535372108,-0.0562406361645732,-0.0488502987110284,JORGE EDUARDO,GOMEZ VILLANUEVA,DR.,2010,11,m,C,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,ESTRATEGIA DE NEGOCIOS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,JALISCO,CAMPUS GUADALAJARA,INSTITUTO
4,44,25,0.1509433962,0.5408163265,0.0,0,3,1.37037037,0.484,4,0.05171208945,18,4,1,-0.3954724387613981,-0.1138287864534337,-0.1041884816753926,-0.1037550699986915,MIGUEL ALEJANDRO,FLORES SEGOVIA,DR.,2012,9,m,2,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,OTRAS ESPECIALIDADES EN MATERIA DE ECONOMIA,DESARROLLO REGIONAL,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
1,3,1,1.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,1,,0.0,0.0,0.0,ENRIQUE,HERNANDEZ LAOS,DR.,2000,21,m,3,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,TEORIA ECONOMICA,,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD IZTAPALAPA,FEDERAL
1,1,3,0.03004291845,0.5076252723,0.00729433427,0,3,5.944444444,0.851,4,0.0510252742,101,20,1,-0.1656289067872516,0.2112063727806625,0.2777564711504982,0.220823185582072,ADAN JACINTO,FLORES FLORES,DR.,1991,30,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,ADMINISTRACION,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT CIUDAD VICTORIA,NORESTE
2,4,6,0.06481481481,0.5167464115,0.01447758819,0,5,22.95852535,0.883,4,0.2125789384,91,98,1,0.6023982987794463,0.0661203446766895,0.0909646481114174,0.0923290102967383,ARTURO,BRISEÑO GARCIA,DR.,2018,3,m,C,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,ETICA Y RESPONSABILIDAD SOCIAL EMPRESARIAL,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT CIUDAD VICTORIA,NORESTE
4,40,11,0.04511278195,0.5115384615,0.1131549038,0,4,7.171641791,0.904,4,0.1078442375,58,34,1,-0.1111688038560316,-0.0076993811897014,0.0007666874847501,0.0060853179438042,JORGE ARMANDO,MORALES NOVELO,DR.,2016,5,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,OTRAS ESPECIALIDADES EN MATERIA DE ECONOMIA,ECONOMIA AMBIENTAL,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD AZCAPOTZALCO,FEDERAL
1,1,1,1.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,1,,0.0,0.0,0.0,RAMIRO,ESQUEDA WALLE,DR.,2018,3,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,OTRAS ESPECIALIDADES EN MATERIA DE ECONOMIA,ECONOMIA REGIONAL,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT CIUDAD VICTORIA,NORESTE
4,34,12,0.2666666667,0.5769230769,0.3156519638,0,3,2.75,0.804,3,0.3666666667,7,7,1,-0.250597243491577,0.1641160949868071,0.1456310679611648,0.1425641025641027,ADAN,SILVERIO MURILLO,DR.,2020,1,m,C,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,POLITICAS PUBLICAS,DEVELOPMENT ECONOMICS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
1,3,6,0.1076923077,0.5284552846,0.1575313513,0,8,7.541984733,0.903,4,0.1160305344,63,34,1,0.2319105790546529,0.2049507037568697,0.1856287803364474,0.187860067940825,ALEIDA,AZAMAR ALONSO,DRA.,2015,6,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ECONOMIA GENERAL,"EVALUACION, SUSTENTABILIDAD Y EXTRACTIVISMO",UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD XOCHIMILCO,FEDERAL
2,6,6,0.24,0.5681818182,0.1602499523,0,3,1.884615385,0.788,3,0.1507692308,10,4,1,-0.4226550725480818,-0.0044678055190538,-0.1340880503144654,-0.1170039544080018,MARIANA,ZERON FELIX,DRA.,2017,4,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,"ESTRATEGIA EMPRESARIAL, EMPRENDIMIENTO",UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT CIUDAD VICTORIA,NORESTE
5,159,15,0.0310421286,0.5078828829,0.02086885294,0,5,10.54867257,0.881,4,0.04677903577,195,66,1,-0.0741126585744543,0.0707732703397815,0.0510616401053189,0.08897572121119,LORENA DE LA PAZ,CARRETE LUCERO,DRA.,2012,9,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,MERCADOTECNIA,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,MÉXICO,CAMPUS TOLUCA,INSTITUTO
3,27,7,0.075,0.5194805195,0.009531627668,0,3,2.049382716,0.811,4,0.0512345679,29,6,1,-0.3422953032354217,0.0062947420390029,0.0045276003718027,-0.0233421115633229,NORMA ANGELICA,PEDRAZA MELO,DRA.,2011,10,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,ADMINISTRACION,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT CIUDAD VICTORIA,NORESTE
1,3,1,0.3333333333,0.6,0.0,0,1,1.0,0.597,2,0.6666666667,2,3,1,-0.6901408450704225,-0.4117647058823529,-0.391304347826087,-0.391304347826087,ROSALINDA,ARRIAGA NAVARRETE,DRA.,2017,4,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ECONOMIA INTERNACIONAL,ECONOMIA FINANCIERA,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD IZTAPALAPA,FEDERAL
2,8,5,1.0,1.0,0.6299605249,0,2,1.0,1.0,1,1.0,1,3,1,-0.5,-0.5000000000000001,-0.5000000000000001,-0.5000000000000001,FLORY ANETTE,DIECK ASSAD,DRA.,2005,16,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ACTIVIDADES ECONOMICAS,"FINANZAS, ENERGIA, EMPRENDIMIENTO",INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
1,3,3,0.3076923077,0.5909090909,0.05555555556,0,2,1.5,0.686,4,0.2307692308,5,4,1,-0.1741214057507994,-0.0950920245398772,-0.0617977528089887,-0.0700636942675159,IDOLINA,BERNAL GONZALEZ,DRA.,2018,3,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,CAPITAL INTELECTUAL (CAPITAL HUMANO Y RELACIONAL),UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT CIUDAD VICTORIA,NORESTE
2,10,3,0.1578947368,0.5428571429,0.1745194817,0,3,2.102564103,0.86,4,0.1106612686,16,6,1,-0.3122392182054076,0.1409287800946913,0.0942507922136713,0.0929527207850133,ELIZABETH LIZETH,MAYER GRANADOS,DRA.,2019,2,f,C,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,"EMPRESA, EMPRENDIMIENTO, EMPRESARIO (A)",UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT TAMPICO MADERO,NORESTE
4,56,13,0.1630434783,0.5443786982,0.03822768528,0,3,2.182795699,0.759,4,0.04745208041,35,7,1,-0.1861494734932335,0.0650905741479889,0.0814605586101931,0.0702163333742281,YESENIA,SANCHEZ TOVAR,DRA.,2014,7,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,ESTRATEGIAS DE DESARROLLO REGIONAL,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT CIUDAD VICTORIA,NORESTE
1,1,3,1.0,1.0,0.1666666667,0,2,1.0,0.437,2,0.5,2,3,1,-0.805555555555556,-0.1999999999999999,-0.3793103448275861,-0.1999999999999999,MARIA JOSEFINA,LEON LEON,DRA.,2008,13,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,TEORIA ECONOMICA,"TEORIA Y POLITICA MONETARIA, MACROECONOMIA",UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD AZCAPOTZALCO,FEDERAL
2,21,2,0.2,0.5555555556,0.0350877193,0,5,2.0,0.784,4,0.1333333333,11,6,1,-0.1168622868746282,0.1528952504879636,0.0746268656716417,0.0818895305790019,KARLA PAOLA,JIMENEZ ALMAGUER,DRA.,2010,11,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,"GESTION, CONSUMO VERDE, COMPORTAMIENTO ORGANIZACIONAL E INDI",UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT TAMPICO MADERO,NORESTE
1,1,3,0.1428571429,0.5384615385,0.0815218077,0,3,2.465116279,0.83,4,0.1173864895,16,10,1,-0.3133660259578695,-0.0098844825532924,0.0402982424995563,0.0446231333392239,MAGDA LIZET,OCHOA HERNANDEZ,DRA.,2017,4,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ECONOMIA GENERAL,MERCADOTECNIA,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT TAMPICO MADERO,NORESTE
2,7,8,0.07339449541,0.519047619,0.056317851,0,3,2.381818182,0.804,4,0.0437030859,41,10,1,-0.2594339951766359,0.0675999325349974,0.0479562077946382,0.0707477891315896,DOMINGO,RODRIGUEZ BENAVIDES,DR.,2014,7,m,2,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ECONOMETRIA,ECONOMETRIA APLICADA,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD AZCAPOTZALCO,FEDERAL
5,64,13,0.02132196162,0.505387931,0.01677624388,0,3,10.19148936,0.862,4,0.04346050901,199,62,1,-0.1061166358176716,0.1002551137730162,0.0998745642897107,0.098553375038272,ROCIO,GARCIA DIAZ,DRA.,2007,14,f,2,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,TEORIA ECONOMICA,"PROTECCION FINANCIERA EN SALUD, EDUCACION, POBREZA",INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
3,44,8,0.1489361702,0.5402298851,0.06812118987,0,3,2.229166667,0.824,4,0.09485815603,17,6,1,-0.2177438097123243,0.0832238533158165,0.1200121839780688,0.1321463897131553,DEMIAN,ABREGO ALMAZAN,DR.,2016,5,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,TECNOLOGIAS Y SISTEMAS DE INFOR. EN ORGANIZACIONES,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT CIUDAD VICTORIA,NORESTE
3,31,6,0.3333333333,0.6,0.05613274232,0,5,2.209302326,0.695,4,0.1052048726,17,6,1,-0.0821590056570493,0.1135097493036211,-0.0166184061437743,0.0824539438383115,MARIA ISABEL,DE LA GARZA RAMOS,DRA.,2008,13,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,MÉXICO,TAMAULIPAS,UAT TAMPICO MADERO,NORESTE
1,16,2,0.04938271605,0.5126582278,0.329286211,0,4,3.426829268,0.897,3,0.08461306835,34,10,1,-0.1777505717177483,0.1177011414495368,0.1089122342906078,0.0957284644829104,SUSANA,SARMIENTO PAREDES,DRA.,2017,4,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,"INNOVACION, DESARROLLO SUSTENTABLE",UNIVERSIDAD AUTONOMA DE TLAXCALA,MÉXICO,TLAXCALA,FACULTAD DE CIENCIAS ECONOMICO ADMINISTRATIVAS,CENTRO
0,0,0,0.05633802817,0.5144927536,0.003041257322,0,4,18.57192982,0.906,4,0.1307882382,117,98,1,0.6554182222515426,0.0116651817863581,0.011668135650106,0.0116757312186648,CARLOS,SCHEEL MAYENBERGER,DR.,1978,43,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,CAMBIO ECONOMICO O TECNOLOGICO,ESTRATEGIA TECNOLOGICA E INNOVACION,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
2,30,4,0.0671641791,0.5173745174,0.1509880509,0,5,3.22962963,0.904,4,0.04820342731,61,8,1,-0.2228166029505897,0.0034582304098092,-0.0125602368833581,0.0078211564041644,EDGAR IVAN,GARCIA SANCHEZ,DR.,2016,5,m,C,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ECONOMIA DEL CAMBIO TECNOLOGICO,CIENCIA TECNOLOGIA INNOVACION Y SOCIEDAD,UNIVERSIDAD AUTONOMA DE TLAXCALA,MÉXICO,TLAXCALA,CTRO. DE INVESTIGACIONES INTERDISCIPLINARIAS SOBRE..CIISDER,CENTRO
1,1,1,1.0,1.0,1.0,0,2,1.0,1.0,1,1.0,1,3,1,,,,,ANA LAURA,BOJORQUEZ CARRILLO,DRA.,2015,6,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,POLITICA FISCAL Y HACIENDA PUBLICA,DESARROLLO LOCAL Y POLITICA PUBLICA,UNIVERSIDAD AUTONOMA DE YUCATAN,MÉXICO,YUCATÁN,FACULTAD DE CONTADURIA Y ADMINISTRACION,SURESTE
1,5,4,0.1224489796,0.5326086957,0.09579726836,0,3,2.48,0.786,4,0.1012244898,19,7,1,-0.1672692222281477,0.1162246092755689,0.0654901025518722,0.1050332383665715,ANGEL WILHELM,VAZQUEZ GARCIA,DR.,2019,2,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,"CULTURA, DISEÑO ORGANIZACIONAL Y GENERO",UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD XOCHIMILCO,FEDERAL
7,157,26,0.01843722564,0.5046521932,0.004859518665,0,33,8.185648453,0.904,4,0.00359334875,1991,100,1,0.075281315864394,0.1832180157234643,0.1813466397074796,0.1801105857557939,FABIOLA SAGRARIO,SOSA RODRIGUEZ,DRA.,2010,11,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ECONOMIA SECTORIAL,"GESTION DEL AGUA, ADAPTACION, CAMBIO CLIMATICO",UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD AZCAPOTZALCO,FEDERAL
4,45,13,0.2075471698,0.5578947368,0.0101010101,0,3,3.240740741,0.721,4,0.1222921034,20,13,1,-0.1939364698314075,0.2090972045048656,0.2154390389128228,0.2445078856665392,ALEJANDRO,IBARRA YUNEZ,DR.,2003,18,m,2,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION DE LA INDUSTRIA Y POLITICA ECONOMICA,ENERGIA,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
1,3,1,1.0,1.0,0.0,0,1,0.5,0.0,1,1.0,1,2,1,,,,,ANTONIO EMMANUEL,PEREZ BRITO,DR.,2017,4,m,C,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,COMPETITIVIDAD,UNIVERSIDAD AUTONOMA DE YUCATAN,MÉXICO,YUCATÁN,FACULTAD DE CONTADURIA Y ADMINISTRACION,SURESTE
0,0,0,0.1260162602,0.5336225597,0.03421379303,0,8,3.234817814,0.825,4,0.02629933182,95,10,1,-0.074366131126167,0.0957855201717257,0.0926810297892213,0.0929773271545435,MIGUEL ANGEL,GUTIERREZ ANDRADE,DR.,2002,19,m,3,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,TEORIA ECONOMICA,MODELOS DE EQUILIBRIO GENERAL,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD IZTAPALAPA,FEDERAL
1,3,1,1.0,1.0,0.0,0,1,0.5,0.0,1,1.0,1,2,1,,,,,MARTHA ISABEL,BOJORQUEZ ZAPATA,DRA.,2017,4,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,COMPETITIVIDAD Y GESTION FINANCIERA,UNIVERSIDAD AUTONOMA DE YUCATAN,MÉXICO,YUCATÁN,FACULTAD DE CONTADURIA Y ADMINISTRACION,SURESTE
3,265,6,0.03163017032,0.5080346106,0.01983527599,0,6,5.796116505,0.846,4,0.0282049465,172,30,1,-0.1327762787839421,0.0491917821868752,0.0508314038513927,0.0515036683991698,JAVIER,BECERRIL GARCIA,DR.,2006,15,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ECONOMIA GENERAL,ECONOMIA AGRICOLA & ECONOMIA AMBIENTAL,UNIVERSIDAD AUTONOMA DE YUCATAN,MÉXICO,YUCATÁN,FACULTAD DE ECONOMIA,SURESTE
6,88,26,0.1818181818,0.55,0.02349860223,0,4,2.68,0.788,4,0.05414141414,40,11,1,-0.0421044774196901,0.0524166099387338,0.0538160373171861,0.0468255683716177,FLORINA GUADALUPE,ARREDONDO TRAPERO,DRA.,2010,11,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,ETICA EN LAS ORGANIZACIONES,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
1,5,4,0.15,0.5405405405,0.2222222222,0,2,2.428571429,0.822,3,0.2428571429,9,8,1,-0.1974571408621324,0.0774796502864034,0.0555555555555555,0.0818815331010453,JOSE ANTONIO,CLIMENT HERNANDEZ,DR.,2017,4,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ACTIVIDADES ECONOMICAS,"PRODUCTOS DERIVADOS, ANALISIS DE RIESGO, FINANZAS.",UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD AZCAPOTZALCO,FEDERAL
1,3,2,0.1875,0.5517241379,0.1666666667,0,2,1.823529412,0.758,3,0.2279411765,7,5,1,-0.4027632534048553,-0.081619937694704,-0.0740740740740741,-0.0533099004100761,LILIAN,ALBORNOZ MENDOZA,DRA.,2010,11,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,CONTABILIDAD PUBLICA,CUENTAS HIBRIDAS,UNIVERSIDAD AUTONOMA DE YUCATAN,MÉXICO,YUCATÁN,FACULTAD DE ECONOMIA,SURESTE
8,153,24,0.01298219585,0.5032667538,0.005544199987,0,11,9.16870597,0.882,4,0.00680171066,1185,93,1,-0.0460671053397077,0.2716477245266109,0.2627411232682755,0.2637859166987157,DANIEL ALFREDO,REVOLLO FERNANDEZ,DR.,2014,7,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,OTRAS ESPECIALIDADES EN MATERIA DE ECONOMIA,VALORACION SOCIO-ECONOMICA,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD AZCAPOTZALCO,FEDERAL
1,2,1,1.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,1,,0.0,0.0,0.0,JOSE ANTONIO,DENIZ ESPINOS,DR.,2014,7,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,TEORIA ECONOMICA,DESARROLLO ECONOMICO,UNIVERSIDAD AUTONOMA DE ZACATECAS,MÉXICO,ZACATECAS,UNIDAD ACADEMICA DE ESTUDIOS DEL DESARROLLO,OCCIDENTE
1,1,1,0.2222222222,0.5625,0.0,0,1,1.2,0.471,3,0.2666666667,4,3,1,-0.5110523908735208,-0.2753623188405797,-0.1945701357466062,-0.1528384279475983,VICTOR MANUEL,CUEVAS AHUMADA,DR.,2008,13,m,3,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ECONOMETRIA,ECONOMETRIA AVANZADA Y ECONOMIA INTERNACIONAL,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD AZCAPOTZALCO,FEDERAL
6,105,7,0.02799552072,0.5070982396,0.01024198271,0,11,5.431767338,0.88,4,0.0121652124,377,16,1,-0.1430841701928137,0.0966664121572637,0.1041093309082375,0.1044622803833125,OSCAR,PEREZ VEYNA,DR.,2004,17,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ECONOMETRIA,DESARROLLO REGIONAL,UNIVERSIDAD AUTONOMA DE ZACATECAS,MÉXICO,ZACATECAS,CENTRO DE DOCTORADO EN ESTUDIOS DEL DESARROLLO,OCCIDENTE
1,5,6,0.3333333333,0.6,0.2011522997,0,2,1.538461538,0.59,4,0.2564102564,5,4,1,-0.0539072669329866,0.0864600326264273,-0.1111111111111111,-0.0919540229885057,MAGNOLIA MIRIAM,SOSA CASTRO,DRA.,2015,6,f,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ECONOMETRIA,"MERCADOS, INSTITUCIONES FINANCIERAS",UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD IZTAPALAPA,FEDERAL
5,190,17,0.0752688172,0.5195530726,0.03533533475,0,4,2.144385027,0.765,4,0.02305790351,69,6,1,-0.2651268757212368,0.0133894346485052,0.0115226884795283,0.0160028496418157,JOSE MIGUEL,NATERA MARIN,DR.,2013,8,m,2,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,CAMBIO ECONOMICO O TECNOLOGICO,ANALISIS EMPIRICO DE SISTEMAS DE INNOVACION,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD XOCHIMILCO,FEDERAL
1,12,3,0.1515151515,0.5409836066,0.1333333333,0,3,3.323529412,0.882,4,0.201426025,14,12,1,-0.1501599770701091,0.0385059128929909,-0.0016884761502743,-0.0145903479236812,JORGE,RODRIGUEZ MARTINEZ,DR.,2007,14,m,1,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ORGANIZACION Y DIRECCION DE EMPRESAS,"INNOVACION, CREATIVIDAD, PROPIEDAD INT. PYMES",UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD AZCAPOTZALCO,FEDERAL
