hindex,cites_count,publications_count,degree_centrality,closeness_centrality,clustering_coefficient,betweenness_centrality,core_number,average_degree,average_clustering,diameter,density,domination_number,chromatic_number,number_connected_components,degree_assortativity,hindex_assortativity,publications_assortativity,cites_assortativity,names,surnames,nobilis,init_year,career_length,gender,category,area,discipline,subdiscipline,speciality,affiliation,country,state,federal_entity,affiliation_category
1,10.0,3,0.01578947368,0.5039787798,0.06103207569,0,3,3.460732984,0.889,3,0.03642876826,78,12,1,-0.2250276131,0.03677240307,0.01952555471,0.02136712209,JORGE DE JESUS,CHAN GONZALEZ,DR.,2003,18,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ENERGETICA,REFRIGERACION SOLAR Y SISTEMAS FOTOVOLTAICOS,UNIVERSIDAD AUTONOMA DE CAMPECHE,MÉXICO,CAMPECHE,FACULTAD DE INGENIERIA,SURESTE
4,122.0,9,0.02380952381,0.5060240964,0.01809816395,0,9,5.60969163,0.892,4,0.009893636032,492,32,1,0.01046146352,0.102481128,0.1018637216,0.101641485,WILLIAM ALEJANDRO,TALAVERA PECH,DR.,2016,5,m,C,VII.- INGENIERÍAS,INGENIERIA,DISPOSITIVOS SEMICONDUCTORES,SINTESIS DE POLIMEROS,UNIVERSIDAD AUTONOMA DE CAMPECHE,MÉXICO,CAMPECHE,CENTRO DE INVESTIGACIONES EN CORROSION,SURESTE
0,0.0,0,0.01688781665,0.5042579075,0.006393528173,0,10,4.956626506,0.876,4,0.01195808566,341,22,1,-0.1455175267,-0.009532870483,-0.01216524186,-0.01269696272,HUMBERTO,RUBI JUAREZ,DR.,2009,12,m,1,VII.- INGENIERÍAS,INGENIERIA,CONTAMINACION AMBIENTAL,TRATAMIENTOS FISICOQUIMICOS DE AGUAS RESIDUALES,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,MÉXICO,CHIHUAHUA,INSTITUTO DE INGENIERIA Y TECNOLOGIA,NORESTE
3,66.0,3,0.01933701657,0.5048814505,0.07044038953,0,5,4.245179063,0.86,4,0.02345402797,156,11,1,-0.1695480196,0.05505739963,0.06129023205,0.06331911273,MANUELA ALEJANDRA,ZALAPA GARIBAY,DRA.,2017,4,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA METALURGICA Y GEOLOGICA,CIENCIA DE MATERIALES Y MANUFACTURA,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,MÉXICO,CHIHUAHUA,INSTITUTO DE INGENIERIA Y TECNOLOGIA,NORESTE
2,12.0,5,0.04060913706,0.5103626943,0.03950665403,0,5,3.414141414,0.878,4,0.03466133415,81,8,1,-0.2137435723,0.1068921766,0.1039932461,0.1016687012,JOSE DAVID,DIAZ ROMAN,DR.,2018,3,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,PROCESAMIENTO DE SEÑALES E INSTRUMENTACION,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,MÉXICO,CHIHUAHUA,INSTITUTO DE INGENIERIA Y TECNOLOGIA,NORESTE
3,50.0,13,0.05165289256,0.5132555673,0.02756177998,0,7,4.020618557,0.861,4,0.01661412627,197,13,1,-0.1319337526,0.06305861316,0.06575628799,0.06603846475,SIXTOS ANTONIO,ARREOLA VILLA,DR.,2017,4,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,PROCESOS METALURGICOS CON DINAMICA DE FLUIDOS,UNIVERSIDAD AUTONOMA DE COAHUILA,MÉXICO,COAHUILA DE ZARAGOZA,UNIDAD NORTE MONCLOVA,NORESTE
0,0.0,0,0.01631912965,0.5041133455,0.01041970709,0,7,4.991847826,0.829,4,0.009051401317,456,33,1,-0.1178334046,0.2013074209,0.1977539599,0.1949031737,ADRIAN AMILCARE,GONZALEZ IBARRA,DR.,1997,24,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA METALURGICA Y GEOLOGICA,HIDROMETALURGIA,UNIVERSIDAD AUTONOMA DE COAHUILA,MÉXICO,COAHUILA DE ZARAGOZA,UNIDAD NORTE NUEVA ROSITA,NORESTE
7,222.0,13,0.01510128913,0.5038040453,0.004830892114,0,11,5.142120766,0.864,4,0.003787934266,1190,21,1,-0.08678212619,0.1399378211,0.1369274085,0.1351623866,ADOLFO,ROMERO GALARZA,DR.,2011,10,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,"CATALISIS, ESPECTROSCOPIA Y NANOMATERIALES (COMPUESTOS ORGAN",UNIVERSIDAD AUTONOMA DE COAHUILA,MÉXICO,COAHUILA DE ZARAGOZA,UNIDAD SALTILLO,NORESTE
3,61.0,6,0.03045685279,0.5077319588,0.01764345949,0,7,3.734177215,0.871,4,0.01895521429,162,11,1,-0.1790291233,0.004031911608,0.001476814267,0.001383233478,JOSEFINA,GARCIA GUERRA,DRA.,2004,17,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA METALURGICA Y GEOLOGICA,"DESGASTE, DEGRADACION DE MATERIALES",UNIVERSIDAD AUTONOMA DE COAHUILA,MÉXICO,COAHUILA DE ZARAGOZA,UNIDAD NORTE MONCLOVA,NORESTE
3,26.0,3,0.01027077498,0.5025809479,0.01283012109,0,7,5.748134328,0.888,4,0.0107341444,474,16,1,-0.1279632933,0.1223334585,0.1164858547,0.1146139053,SERGIO ENRIQUE,FLORES VILLASEÑOR,DR.,2017,4,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,,UNIVERSIDAD AUTONOMA DE COAHUILA,MÉXICO,COAHUILA DE ZARAGOZA,UNIDAD NORTE MONCLOVA,NORESTE
6,176.0,21,0.02746781116,0.5069625762,0.008850429374,0,10,5.1432247,0.884,4,0.0088295703,497,15,1,-0.1319712405,0.04481269494,0.04936644567,0.05012687845,DENIS AIDEE,CABRERA MUNGUIA,DRA.,2017,4,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,CATALISIS E INGENIERIA DE REACTORES,UNIVERSIDAD AUTONOMA DE COAHUILA,MÉXICO,COAHUILA DE ZARAGOZA,UNIDAD SALTILLO,NORESTE
2,12.0,1,0.02298850575,0.5058139535,0.01893455631,0,6,3.919847328,0.897,3,0.03003714428,110,12,1,-0.1938264529,0.09556664729,0.0928030748,0.08945121233,MARIA IRENE LILIANA,GALLEGOS GARCIA,DRA.,2017,4,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA METALURGICA Y GEOLOGICA,"MINERALES, MATERIALES, QUIMICA",UNIVERSIDAD AUTONOMA DE COAHUILA,MÉXICO,COAHUILA DE ZARAGOZA,UNIDAD SALTILLO,NORESTE
3,88.0,4,0.04694835681,0.5120192308,0.03179384083,0,6,3.962616822,0.871,4,0.03720766969,89,15,1,-0.1726315869,0.006903754444,0.0229665555,0.02299518057,ARTURO,BUENO TOKUNAGA,DR.,2015,6,m,C,VII.- INGENIERÍAS,INGENIERIA,METALURGIA EXTRACTIVA,MODELACION MATEMATICA APLICADA A INGENIERIA,UNIVERSIDAD AUTONOMA DE COAHUILA,MÉXICO,COAHUILA DE ZARAGOZA,UNIDAD NORTE NUEVA ROSITA,NORESTE
5,322.0,9,0.06617647059,0.5171102662,0.01536426476,0,7,4.098901099,0.863,4,0.03013897867,117,13,1,-0.1423973,0.03128709722,0.03086589024,0.02752258432,LIZBETH,SALGADO CONRADO,DRA.,2013,8,f,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,APLICACION MECANICA ENERGETICA,UNIVERSIDAD AUTONOMA DE COAHUILA,MÉXICO,COAHUILA DE ZARAGOZA,UNIDAD TORREON,NORESTE
4,70.0,18,0.04458598726,0.5114006515,0.008035135936,0,5,4.902542373,0.858,4,0.02081758969,184,45,1,-0.1619349769,0.1457655661,0.1921483413,0.1948417957,VICTOR SAMUEL,DE LEON GOMEZ,DR.,2015,6,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECATRONICA,MODELADO Y CONTROL DE ROBOTS,UNIVERSIDAD AUTONOMA DE COAHUILA,MÉXICO,COAHUILA DE ZARAGOZA,UNIDAD TORREON,NORESTE
10,516.0,22,0.02052370842,0.5051841258,0.005231881332,0,10,4.354314003,0.864,4,0.006163218688,559,22,1,-0.1120238647,0.01150621106,0.01222406836,0.01212828369,RAMON,GONZALEZ BRAVO,DR.,2015,6,m,1,VII.- INGENIERÍAS,INGENIERIA,PROCESOS,MANEJO ADECUADO DEL AGUA Y DESALINIZACION,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
0,0.0,0,0.01409001957,0.503547497,0.003019751812,0,15,5.760954617,0.878,4,0.004509553516,1037,64,1,-0.09968940165,0.1347232196,0.1344542141,0.1353996881,MONICA CYNTHIA,HERNANDEZ LUNA,DRA.,1993,28,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA AMBIENTAL,EFICIENCIA ENERGETICA EDIFICIOS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
6,96.0,12,0.02575107296,0.5065217391,0.0215000435,0,7,3.743040685,0.854,4,0.0160645523,185,24,1,-0.1737113606,0.003227285366,0.001644965252,0.0004775506229,ARMANDO,CESPEDES MOTA,DR.,2016,5,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
10,636.0,59,0.0297731569,0.5075557688,0.002932532797,0,14,7.046291923,0.867,4,0.006660011269,849,83,1,-0.07669249623,0.167482749,0.1652203117,0.1640720752,JORGE MARIO,CRUZ DUARTE,DR.,2011,10,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,METODOS MATEMATICOS Y DE OPTIMIZACION APLICADOS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
5,115.0,28,0.01298701299,0.5032679739,0.01328456541,0,11,18.05288462,0.888,4,0.01736689237,943,101,1,-0.008994283526,0.1314538825,0.1279454271,0.1303524533,MARCOS ANGEL,GONZALEZ OLVERA,DR.,2003,18,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,,UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,PLANTEL SAN LORENZO TEZONCO,CENTRO
7,376.0,14,0.03685741998,0.5093873518,0.01921964286,0,10,4.705426357,0.877,4,0.00912788818,436,22,1,-0.1033606349,0.06290262496,0.05939798503,0.05912249251,RICARDO,GOMEZ GONZALEZ,DR.,2012,9,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,,UNIVERSIDAD AUTONOMA DE NUEVO LEON,MÉXICO,NUEVO LEÓN,FACULTAD DE CIENCIAS QUIMICAS,NORESTE
2,6.0,1,0.04575163399,0.5117056856,0.0453908189,0,7,4.162337662,0.872,3,0.05440964264,64,13,1,-0.1923977205,0.01669000719,0.0200548803,0.01667425346,MARIO ALBERTO,BELLO GOMEZ,DR.,2019,2,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,SIMULACION NUMERICA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,MÉXICO,NUEVO LEÓN,FACULTAD DE INGENIERIA MECANICA Y ELECTRICA,NORESTE
3,30.0,2,0.0125588697,0.5031595577,0.01832391273,0,7,4.644200627,0.882,4,0.01458147764,271,14,1,-0.122824443,0.01274898076,0.01279238287,0.0119475195,DULCE MARIA ANAHI,CRUZ MORENO,DRA.,2015,6,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA CIVIL,MATERIALES DE CONSTRUCCION,UNIVERSIDAD AUTONOMA DE NUEVO LEON,MÉXICO,NUEVO LEÓN,FACULTAD DE INGENIERIA CIVIL,NORESTE
4,74.0,6,0.02157497303,0.5054525627,0.04111725146,0,10,4.761853448,0.869,4,0.01027368597,397,16,1,-0.1184604636,0.07051955952,0.06248895443,0.06088440573,GLORIA LOURDES,DIMAS RIVERA,DRA.,2014,7,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,"PROCESOS SUSTENTABLES, CATALISIS",UNIVERSIDAD AUTONOMA DE NUEVO LEON,MÉXICO,NUEVO LEÓN,FACULTAD DE CIENCIAS QUIMICAS,NORESTE
0,0.0,0,0.008590071859,0.5021567814,0.001891556554,0,25,13.45209779,0.874,4,0.002222201666,5425,101,1,-0.0446558598,0.2689208826,0.2922559294,0.2918122558,PEDRO,LOPEZ CRUZ,DR.,2005,16,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA AEROESPACIAL,ANALISIS ESTRUCTURAL CON MATERIALES COMPUESTOS,UNIVERSIDAD AUTONOMA DE NUEVO LEON,MÉXICO,NUEVO LEÓN,FACULTAD DE INGENIERIA MECANICA Y ELECTRICA,NORESTE
5,130.0,19,0.007006617361,0.5017578125,0.004259196056,0,9,6.357976654,0.874,4,0.004949767734,1096,31,1,-0.0781797754,0.02969734846,0.02787215236,0.0278084407,LUIS FELIPE,GARAY RODRIGUEZ,DR.,2018,3,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA AMBIENTAL,"FOTOCATALISIS, COMBUSTIBLES ALTERNOS",UNIVERSIDAD AUTONOMA DE NUEVO LEON,MÉXICO,NUEVO LEÓN,FACULTAD DE INGENIERIA CIVIL,NORESTE
0,0.0,0,0.02735042735,0.506932409,0.01443627703,0,8,4.508532423,0.847,4,0.01541378606,242,13,1,-0.1350665199,0.09996941468,0.09801753544,0.0968991949,JOSE ROBERTO,BENAVIDES TREVIÑO,DR.,2014,7,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA DE MATERIALES,MATERIALES,UNIVERSIDAD AUTONOMA DE NUEVO LEON,MÉXICO,NUEVO LEÓN,FACULTAD DE INGENIERIA MECANICA Y ELECTRICA,NORESTE
3,112.0,16,0.04183535762,0.5106822881,0.006959813263,0,13,6.21967655,0.854,4,0.01678725115,302,17,1,-0.1435860007,0.01751133973,0.02120547895,0.0236478267,VALENTIN,GUZMAN RAMOS,DR.,2009,12,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,FOTOELECTRONICA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,MÉXICO,NUEVO LEÓN,FACULTAD DE CIENCIAS FISICO-MATEMATICAS,NORESTE
4,96.0,8,0.02044989775,0.5051652893,0.03571253862,0,7,4.016326531,0.855,4,0.01642669338,185,21,1,-0.1494210921,-0.05306148286,-0.04324785276,-0.04449184366,PABLO ERNESTO,TAPIA GONZALEZ,DR.,2014,7,m,C,VII.- INGENIERÍAS,INGENIERIA,VIBRACION Y ACUSTICA,DISEÑO Y ANALISIS ESTRUCTURAL,UNIVERSIDAD AUTONOMA DE NUEVO LEON,MÉXICO,NUEVO LEÓN,FACULTAD DE INGENIERIA MECANICA Y ELECTRICA,NORESTE
5,104.0,14,0.02718446602,0.5068897638,0.003646086109,0,10,10.91914618,0.909,4,0.01413481707,679,94,1,0.2628263324,0.1428529004,0.1357553982,0.1341942077,VICTOR HUGO,GUERRA COBIAN,DR.,2006,15,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA CIVIL,"HIDROLOGIA, HIDRAULICA, SIMULACION",UNIVERSIDAD AUTONOMA DE NUEVO LEON,MÉXICO,NUEVO LEÓN,FACULTAD DE INGENIERIA CIVIL,NORESTE
2,12.0,4,0.03674540682,0.5093582888,0.02364931955,0,7,4.905759162,0.898,4,0.0257520166,167,22,1,-0.1212439648,0.1342488722,0.1282123779,0.1260250503,ADRIAN LEONARDO,FERRIÑO FIERRO,DR.,2019,2,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA CIVIL,,UNIVERSIDAD AUTONOMA DE NUEVO LEON,MÉXICO,NUEVO LEÓN,FACULTAD DE INGENIERIA CIVIL,NORESTE
8,336.0,9,0.06606606607,0.5170807453,0.02470680496,0,11,4.562874251,0.854,4,0.02740465016,130,12,1,-0.131344664,-0.007871701371,-0.01060035302,-0.01008538889,MANUEL,VEGA HEREDIA,DR.,2019,2,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECATRONICA,ROBOTS ADAPTIVOS RECONFIGURABLES,UNIVERSIDAD AUTONOMA DE OCCIDENTE,MÉXICO,SINALOA,UNIDAD LOS MOCHIS,NOROESTE
8,680.0,16,0.009568204122,0.5024035499,0.003344702721,0,15,14.06818739,0.889,4,0.006902937877,1845,97,1,-0.05576751014,0.08536145218,0.08401719435,0.08320477468,MARIA ELENA,HUERTAS BOLAÑOS,DRA.,2012,9,f,C,VII.- INGENIERÍAS,INGENIERIA,POLUCION ATMOSFERICA,MODELACION DE LA CALIDAD DEL AIRE,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,NUEVO LEÓN,CAMPUS MONTERREY,INSTITUTO
7,256.0,15,0.04909090909,0.5125815471,0.02255500357,0,8,4.384754991,0.878,4,0.0159445636,240,19,1,-0.1044380452,0.154134998,0.1475237741,0.145865693,LUIS CARLOS,GONZALEZ MARQUEZ,DR.,2009,12,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA AMBIENTAL,,UNIVERSIDAD AUTONOMA DE OCCIDENTE,MÉXICO,SINALOA,UNIDAD GUASAVE,NOROESTE
8,252.0,15,0.03539823009,0.509009009,0.02064804201,0,11,5.310344828,0.86,4,0.009398840403,490,19,1,-0.09111281865,0.07053064624,0.06526302344,0.06500432329,MANUEL DE JESUS,CHINCHILLAS CHINCHILLAS,DR.,2019,2,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA CIVIL,APLICACION DE NANOFIBRAS EN MATERIALES CEMENTANTE,UNIVERSIDAD AUTONOMA DE OCCIDENTE,MÉXICO,SINALOA,,NOROESTE
2,26.0,2,0.03289473684,0.508361204,0.05475791926,0,7,4.940983607,0.875,4,0.0325064711,134,14,1,-0.09814609647,0.117040258,0.1139809092,0.1124793372,RAMIRO,AHUMADA CERVANTES,DR.,2017,4,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA AMBIENTAL,CAMBIO CLIMATICO,UNIVERSIDAD AUTONOMA DE OCCIDENTE,MÉXICO,SINALOA,UNIDAD GUASAVE,NOROESTE
6,204.0,11,0.01796407186,0.5045317221,0.02002336456,0,5,4.564179104,0.853,4,0.0273304138,127,28,1,-0.201080726,0.04284468223,0.03655870616,0.03620239893,MOISES,JIMENEZ MARTINEZ,DR.,2014,7,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,"FATIGA MECANICA, ANALISIS NO LINEALES, MANUFACTURA",INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,PUEBLA,CAMPUS PUEBLA,INSTITUTO
11,552.0,45,0.0224625624,0.5056794279,0.01098151514,0,9,4.710723192,0.873,4,0.00783814175,494,23,1,-0.1018035481,0.07988352562,0.07725645962,0.07513339459,LEONARDO ISRAEL,FARFAN CABRERA,DR.,2015,6,m,1,VII.- INGENIERÍAS,INGENIERIA,OTRAS,TRIBOLOGIA,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,PUEBLA,CAMPUS PUEBLA,INSTITUTO
5,180.0,9,0.01527777778,0.5038488453,0.005087253521,0,11,8.9888966,0.885,4,0.01248457861,597,100,1,-0.09245176217,0.05982970818,0.05927432253,0.05928361367,MARIANA,FRANCO MORGADO,DRA.,2016,5,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA AMBIENTAL,TRATAMIENTO BIOTECNOLOGICO DE BIOGAS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MÉXICO,PUEBLA,CAMPUS PUEBLA,INSTITUTO
9,476.0,40,0.03119266055,0.5079217148,0.007670254146,0,10,4.692942255,0.849,4,0.00861090322,436,25,1,-0.1050112119,0.1075083346,0.1085015281,0.1077848627,JUAN JOSE,SAUCEDO DORANTES,DR.,2014,7,m,1,VII.- INGENIERÍAS,INGENIERIA,VIBRACION Y ACUSTICA,CONDICION DE MONITOREO Y DIAGNOSTICO DE FALLOS,UNIVERSIDAD AUTONOMA DE QUERETARO,MÉXICO,QUERÉTARO,FACULTAD DE INGENIERIA,CENTRO
5,124.0,5,0.02617801047,0.5066312997,0.01142148867,0,7,4.890339426,0.82,4,0.02560387134,158,14,1,-0.1623338643,0.001579274175,-0.001215628196,-0.003393759399,JOSE LUIS,GONZALEZ CORDOBA,DR.,2016,5,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECATRONICA,MECATRONICA,UNIVERSIDAD AUTONOMA DE QUERETARO,MÉXICO,QUERÉTARO,FACULTAD DE INGENIERIA,CENTRO
2,42.0,6,0.04076738609,0.5104039168,0.008153270854,0,11,4.837320574,0.836,4,0.02320057829,168,14,1,-0.131413285,0.02216820058,0.02293841201,0.02087157394,JESUS ALBERTO,BASURTO HURTADO,DR.,2016,5,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,,UNIVERSIDAD AUTONOMA DE QUERETARO,MÉXICO,QUERÉTARO,,CENTRO
0,0.0,0,0.00700280112,0.5017568517,0.01628765225,0,9,5.751574528,0.868,4,0.008055426509,610,18,1,-0.09289475612,0.1575668335,0.151506407,0.1503865312,MARIA GUADALUPE,FERREIRA GARCIA,DRA.,2017,4,f,C,VII.- INGENIERÍAS,INGENIERIA,BIOINGENIERIA,CIENCIA E INGENIERIA DE MATERIALES,UNIVERSIDAD AUTONOMA DE QUERETARO,MÉXICO,QUERÉTARO,FACULTAD DE INGENIERIA,CENTRO
6,208.0,17,0.03139534884,0.5079740106,0.008464913964,0,11,4.480836237,0.853,4,0.01042054939,336,14,1,-0.1476140848,0.07957893714,0.07750795431,0.07624549221,MIGUEL,TREJO HERNANDEZ,DR.,2010,11,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECATRONICA,"MONITOREO, PROCESOS, MANUFACTURA,",UNIVERSIDAD AUTONOMA DE QUERETARO,MÉXICO,QUERÉTARO,FACULTAD DE INGENIERIA,CENTRO
9,288.0,17,0.0234375,0.5059288538,0.01004703056,0,11,5.068516912,0.852,4,0.008799508528,469,16,1,-0.1416566926,0.07020670446,0.06983935158,0.06832969244,J. JESUS,DE SANTIAGO PEREZ,DR.,2000,21,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECATRONICA,PROCESAMIENTO DE SEÑALES EN SISTEMAS DINAMICOS,UNIVERSIDAD AUTONOMA DE QUERETARO,MÉXICO,QUERÉTARO,FACULTAD DE INGENIERIA,CENTRO
3,94.0,7,0.03606557377,0.5091819699,0.008351053053,0,6,8.683006536,0.849,4,0.05693774778,128,54,1,-0.1075312597,0.206646909,0.2062764688,0.2046119074,MARCO ANTONIO,GARDUÑO RAMON,DR.,2017,4,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECATRONICA,PROCESAMIENTO DE IMAGENES,UNIVERSIDAD AUTONOMA DE QUERETARO,MÉXICO,QUERÉTARO,FACULTAD DE INGENIERIA,CENTRO
5,140.0,17,0.02784222738,0.5070588235,0.02276546242,0,8,4.668981481,0.848,4,0.02166580734,179,13,1,-0.1507873899,0.03803075482,0.03700643764,0.03617597769,DAVID ALEJANDRO,ELVIRA ORTIZ,DR.,2016,5,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECATRONICA,SEÑALES ELECTRICAS,UNIVERSIDAD AUTONOMA DE QUERETARO,MÉXICO,QUERÉTARO,FACULTAD DE INGENIERIA,CENTRO
4,50.0,11,0.02595155709,0.5065731814,0.003810660878,0,11,5.26167147,0.89,4,0.006068825225,754,17,1,-0.08810428224,0.04278020458,0.04158349555,0.043904028,ADRIAN,SOSA DOMINGUEZ,DR.,2017,4,m,C,VII.- INGENIERÍAS,INGENIERIA,CORROSION,ELECTROQUIMICA,UNIVERSIDAD AUTONOMA DE QUERETARO,MÉXICO,QUERÉTARO,FACULTAD DE QUIMICA,CENTRO
3,66.0,7,0.01744966443,0.5044008125,0.009095701282,0,8,4.715817694,0.864,4,0.01265991327,311,15,1,-0.1536711654,0.04037000807,0.04876757425,0.05341454938,MARIANA,GUTIERREZ SANCHEZ,DRA.,2016,5,f,C,VII.- INGENIERÍAS,INGENIERIA,POLIMEROS,SINTESIS Y CARACTERIZACION DE MATERIALES POLIMEROS,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE ESTOMATOLOGIA,OCCIDENTE
0,0.0,0,0.02322738386,0.5058750773,0.003536808847,0,8,4.550671551,0.856,4,0.01112633631,322,19,1,-0.1762053499,0.2163187769,0.209097606,0.2093379385,JORGE ISAAC,GONZALEZ TORRES,DR.,1997,24,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,ELECTRONICA DE POTENCIA Y CONTROL AUTOMATICO,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE INGENIERIA,OCCIDENTE
3,42.0,7,0.03007518797,0.5076335878,0.02292657174,0,9,4.9025,0.893,4,0.02457393484,164,26,1,-0.06763679727,0.120948546,0.1207195512,0.1144370768,VALDEMAR EMIGDIO,ARCE GUEVARA,DR.,2017,4,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,"PROCESAMIENTO SEÑALES, IMAGENES",UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE CIENCIAS,OCCIDENTE
4,46.0,8,0.01432181971,0.5036062792,0.01941087255,0,9,13.6043771,0.912,4,0.02292228661,527,100,1,-0.06208187405,0.07835830416,0.07311562686,0.09172010429,MARITZA FABIOLA,LEON BEJARANO,DRA.,2016,5,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,PROCESAMIENTO DE SEÑALES,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE CIENCIAS,OCCIDENTE
2,6.0,2,0.04347826087,0.5111111111,0.04856645377,0,4,3.677419355,0.865,3,0.07994389902,40,8,1,-0.2236907564,0.06355228092,0.06533144487,0.05628112374,JULIO CESAR,CONTRERAS JIMENEZ,DR.,2017,4,m,C,VII.- INGENIERÍAS,INGENIERIA,PLANEACION,ADMINISTRACION DE OPERACIONES SUSTENTABLE,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,UNIDAD ACADEMICA MULTIDISCIPLINARIA ZONA MEDIA,OCCIDENTE
5,170.0,17,0.01400966184,0.5035271224,0.002529769099,0,8,5.115886045,0.862,4,0.004942885068,845,46,1,-0.1183096118,0.02284468353,0.02189253005,0.02149367326,ALICIA,ROMAN MARTINEZ,DRA.,2010,11,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,OPTIMIZACION DE PROCESOS QUIMICOS Y BIOTECNOLOGIC,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE CIENCIAS QUIMICAS,OCCIDENTE
