hindex,cites_count,publications_count,degree_centrality,closeness_centrality,clustering_coefficient,betweenness_centrality,core_number,average_degree,average_clustering,diameter,density,domination_number,chromatic_number,number_connected_components,degree_assortativity,hindex_assortativity,publications_assortativity,cites_assortativity,names,surnames,nobilis,init_year,career_length,gender,category,area,discipline,subdiscipline,speciality,affiliation,country,state,federal_entity,affiliation_category
11,718,15,0.02106918239,0.5053233752,0.01112177703,0,16,10.10719899,0.904,4,0.006356728927,1439,70,1,-0.09247588746,0.1922399712,0.1833206879,0.1858575543,NANCY,CORTEZ ESPINOSA,DRA.,2011,10,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,"INFLAMACION, DIABETES",SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN_INST
5,100,9,0.01360544218,0.5034246575,0.01439566446,0,7,4.916808149,0.855,4,0.01672383724,247,25,1,-0.1243893522,0.1583842857,0.1562736015,0.1545261944,PAULINA,SOBERANES CHAVEZ,DRA.,2009,12,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ADICCIONES,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,MÉXICO,CIUDAD DE MÉXICO,DIRECCION DE INVESTIGACION EN NEUROCIENCIAS,INSTITUTO
9,474,27,0.01721828965,0.5043419529,0.00230479262,0,20,21.31885998,0.888,4,0.008157206805,2382,102,1,0.03424695942,0.1906457782,0.1853017295,0.1826461455,JORGE AMETH,VILLATORO VELAZQUEZ,DR.,1996,25,m,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,EPIDEMIOLOGIA Y PREVENCION DEL CONSUMO DE DROGAS,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,MÉXICO,CIUDAD DE MÉXICO,DIRECCION DE INVESTIGACION EPIDEMIOLOGICAS Y PSICOSOCIALES,INSTITUTO
17,1488,54,0.006158304655,0.5015443314,0.00269842631,0,51,23.6382709,0.888,4,0.001427173272,15473,109,1,-0.02245190255,0.1641583872,0.1575193805,0.15645094,MARISOL,LOPEZ LOPEZ,DRA.,1999,22,f,3,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,GENETICA HUMANA MOLECULAR,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD XOCHIMILCO,FEDERAL
2,230,2,0.008474576271,0.5021276596,0.01886237538,0,11,9.689050212,0.894,4,0.011730085,760,58,1,-0.09123305747,0.1742393748,0.1717976818,0.1701978217,MARIA EUGENIA,HERNANDEZ GUTIERREZ,DRA.,2006,15,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,NEUROINMUNOLOGIA,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,MÉXICO,CIUDAD DE MÉXICO,DIRECCION DE INVESTIGACION EN NEUROCIENCIAS,INSTITUTO
12,3754,27,0.003889587422,0.5009742917,0.003595467698,0,145,37.70058754,0.861,4,0.0008860406713,39393,150,1,0.01227163022,0.08512466307,0.08368142243,0.08344875718,BEATRIZ ELENA,CAMARENA MEDELLIN,DRA.,1992,29,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,GENETICA PSIQUIATRICA,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,MÉXICO,CIUDAD DE MÉXICO,SUBDIRECCION DE INVESTIGACIONES CLINICAS,INSTITUTO
9,464,11,0.01551864961,0.5039100014,0.005093062695,0,16,8.224550898,0.869,4,0.004478383282,1644,64,1,-0.08974458001,0.1146265614,0.1087838519,0.112180723,LUCIO ANTONIO,RAMOS CHAVEZ,DR.,2014,7,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,"NEUROTOXICOLOGIA, NEURODEGENERACION",INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
8,476,23,0.01095170299,0.5027530008,0.001468840407,0,22,11.90297854,0.891,4,0.002607157713,4137,100,1,-0.04576758959,0.2014250493,0.1912703399,0.1939797256,CARLOS,LANDA SOLIS,DR.,2005,16,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,MEDICINA REGENERATIVA,INSTITUTO NACIONAL DE REHABILITACION,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
6,380,5,0.008767123288,0.5022014309,0.0064401565,0,17,8.294165982,0.873,4,0.004544748483,1619,79,1,-0.09768003984,0.1105156565,0.1065611487,0.1072017175,JAZMIN GABRIELA,REYES OCAMPO,DRA.,2011,10,f,C,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,BIOLOGIA EXPERIMENTAL,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN_INST
8,328,22,0.01225615361,0.5030829308,0.003224238755,0,25,17.24417892,0.894,4,0.003522455096,4542,105,1,-0.008351494552,0.2532561891,0.2470829431,0.2471775266,BENJAMIN,GOMEZ DIAZ,M. EN C.,2007,14,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,BIOMEDICINA,INSTITUTO NACIONAL DE REHABILITACION,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
7,202,12,0.0121558813,0.503057554,0.002508791024,0,11,5.961758399,0.865,4,0.00426296632,1245,27,1,-0.06397642265,0.1847771996,0.1917865682,0.1933365782,DAVID,MASUOKA ITO,DR.,2008,13,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,CIENCIAS ODONTOLOGICAS,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,MÉXICO,AGUASCALIENTES,CENTRO DE CIENCIAS DE LA SALUD,OCCIDENTE
17,953,84,0.01265963973,0.5031850709,0.0002637243834,0,25,9.319652019,0.879,4,0.001039501647,7900,100,1,-0.05889059301,0.2351255467,0.2271839273,0.2246841764,ANDRES,QUINTANAR STEPHANO,DR.,1991,30,m,3,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,"FISIOLOGIA , NEUROINMUNOENDOCRINOLOGIA",UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,MÉXICO,AGUASCALIENTES,CENTRO DE CIENCIAS BASICAS,OCCIDENTE
12,846,57,0.02726939971,0.5069115873,0.002084105669,0,52,15.40677036,0.89,4,0.005639374216,2480,104,1,0.03525277974,0.2664523793,0.2732812606,0.2751770483,ALEJANDRO ANTONIO,REYES SANCHEZ,DR.,2002,19,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,CIRUGIA DE COLUMNA VERTEBRAL,INSTITUTO NACIONAL DE REHABILITACION,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
3,34,6,0.07,0.518134715,0.02561023324,0,5,3.910447761,0.853,4,0.03910447761,86,16,1,-0.147682893,0.0645570028,0.06683775561,0.07699627631,LUZ MARIA ANTONIA,TEJADA TAYABAS,DRA.,2002,19,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,"ESTUDIOS CUALITATIVOS, ENF. CRONICA, SERV. SALUD",SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN_INST
10,518,20,0.01553760099,0.5039148137,0.001939589416,0,18,12.85756898,0.864,4,0.003196412425,3654,100,1,-0.0457102214,0.2435708485,0.2318202432,0.2341024208,LAURA,SANCHEZ CHAPUL,DRA.,2008,13,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,MUSCULO,INSTITUTO NACIONAL DE REHABILITACION,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
11,698,31,0.01528674516,0.5038511218,0.002211900578,0,99,13.75894807,0.884,4,0.002612789227,4673,101,1,-0.03706691874,0.2642669411,0.2545112818,0.2596160767,BARON,ZARATE KALFOPULOS,MED.,2006,15,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,CIRUGIA DE COLUMNA,INSTITUTO NACIONAL DE REHABILITACION,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
15,1178,70,0.02431279151,0.5061529961,0.001568032889,0,42,10.09495932,0.871,4,0.002003564417,4533,100,1,-0.04842696713,0.131833348,0.1275531566,0.1326758494,CINDY,RODRIGUEZ BANDALA,DRA.,2009,12,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,NEUROQUIMICA ENFERMEDADES CRONICAS,INSTITUTO NACIONAL DE REHABILITACION,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
14,1072,58,0.007556541957,0.5018963002,0.002498269591,0,41,19.84359313,0.872,4,0.002097188029,8737,105,1,-0.0177675333,0.2772156595,0.266178281,0.2642807718,GABRIELA ANGELICA,MARTINEZ NAVA,DRA.,2011,10,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,,INSTITUTO NACIONAL DE REHABILITACION,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
8,239,19,0.008163265306,0.5020491803,0.007432703007,0,48,13.87850247,0.898,4,0.002178728803,5853,100,1,-0.03050474304,0.2326391465,0.2283500907,0.2274627503,ALBERTO,ORTEGA VAZQUEZ,DR.,2003,18,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,GENETICA Y FARMACOGENETICA,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD XOCHIMILCO,FEDERAL
2,346,1,0.002077922078,0.5005200208,0.01493035476,0,4,27.78712357,0.86,3,0.02886973878,900,100,1,-0.07807160329,0.01003840852,0.009909865212,0.009885261609,MARWIN SAADY,GUTIERREZ RIVEROS,MED.,2009,12,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,REUMATOLOGIA,INSTITUTO NACIONAL DE REHABILITACION,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
16,810,24,0.005258247816,0.5013180272,0.002446565554,0,27,14.86219471,0.892,4,0.002520938802,5290,100,1,-0.0003506723574,0.1979193419,0.1999298518,0.1984375884,EDNA JUDITH,ARILLO SANTILLAN,M. EN C.,2000,21,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,CIENCIAS DEL COMPORTAMIENTO Y COMUNICACION,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,CENTRO DE INVESTIGACIONES EN SALUD POBLACIONAL,INSTITUTO
10,392,26,0.003451975556,0.500864486,0.001645381431,0,35,21.42685885,0.872,4,0.001999053865,9806,118,1,0.01343425613,0.2339970704,0.2266443405,0.2254305761,ANAHI CRISTINA,DRESER MANSILLA,DRA.,2008,13,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,SISTEMAS Y POLITICAS DE SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,CENTRO DE INVESTIGACIONES EN SISTEMAS DE SALUD,INSTITUTO
10,436,31,0.01542303173,0.5038857227,0.0009509267607,0,21,12.65149067,0.878,4,0.003716654135,3112,100,1,-0.0614073863,0.252209607,0.2493542643,0.2488448244,JOSE RAFAEL,VILLAFAN BERNAL,DR.,2010,11,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,BIOMARCADORES EN ENFERMEDADES INTERES NACIONAL,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,MÉXICO,AGUASCALIENTES,CENTRO DE CIENCIAS BASICAS,OCCIDENTE
18,2220,78,0.01314956412,0.503309148,0.000578691698,0,42,14.03326191,0.844,4,0.00136689835,9296,107,1,-0.03631697289,0.2129499088,0.1987584894,0.2009633142,VICENTE,MADRID MARINA,DR.,1982,39,m,3,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,BIOMEDICINA,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,CENTRO DE INVESTIGACIONES SOBRE ENFERMEDADES INFECCIOSAS,INSTITUTO
11,498,39,0.01019313305,0.5025613373,0.003907006584,0,97,20.6910037,0.866,4,0.002220064775,8445,108,1,0.04152063718,0.1891692321,0.1867053501,0.1854446596,CAROLINA,PEREZ FERRER,DRA.,2010,11,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,EPIDEMIOLOGIA SOCIAL Y NUTRICION,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,CENTRO DE INVESTIGACIONES EN SALUD POBLACIONAL,INSTITUTO
7,136,31,0.006492189085,0.501628333,0.002019184012,0,31,27.83026778,0.887,4,0.003764153349,6821,127,1,-0.02333905789,0.133408548,0.1270017704,0.1247509667,MA. LEONIDEZ,OLAMENDI PORTUGAL,M. EN C.,1994,27,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,EPIDEMIOLOGIA,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,CENTRO DE INVESTIGACIONES SOBRE ENFERMEDADES INFECCIOSAS,INSTITUTO
14,548,45,0.01137675185,0.5028604593,0.001993809088,0,40,19.45231226,0.865,4,0.003207306226,5423,113,1,0.03974099067,0.1326519178,0.1324656699,0.1317555579,ANABELLE YUDITH,BONVECCHIO ARENAS,DRA.,2007,14,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,NUTRICION,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,CENTRO DE INVESTIGACION EN NUTRICION Y SALUD,INSTITUTO
9,522,29,0.01378331813,0.5034697418,0.001158921365,0,35,16.44487231,0.893,4,0.003333307452,4595,100,1,-0.01146351181,0.2310853911,0.2214157426,0.2199935972,ANDREU,COMAS GARCIA,DR.,2008,13,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,VIRUS RESPIRATORIOS,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE MEDICINA,OCCIDENTE
5,99,10,0.01113430759,0.5027991603,0.02354184267,0,14,10.82226087,0.89,4,0.007531148831,1321,84,1,-0.05116644329,0.174610769,0.1572594097,0.1638326224,KARLA GRISEL,CALDERON GONZALEZ,DRA.,2009,12,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,CIENCIAS BIOLOGICAS Y DE LA SALUD,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,INSTITUTO DE FISICA,OCCIDENTE
5,164,6,0.02898550725,0.5073529412,0.02026674343,0,10,5.926045016,0.882,4,0.0190854912,279,22,1,-0.1048157279,0.1002031044,0.09003381341,0.09208572582,GABRIELA,DOMINGUEZ CORTINAS,DRA.,2012,9,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,SALUD AMBIENTAL,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE MEDICINA,OCCIDENTE
5,780,14,0.004645862553,0.5011641699,0.007803506848,0,30,22.58848278,0.878,4,0.003960112689,5225,107,1,0.007956463604,0.1005990001,0.1062280995,0.1056764318,BETTY SOLEDAD,MANRIQUE ESPINOZA,DRA.,2015,6,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,EPIDEMIOLOGIA,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,CENTRO DE INVESTIGACION EN EVALUACION Y ENCUESTAS,INSTITUTO
2,16,1,0.01227830832,0.5030885381,0.05906709132,0,9,7.192098093,0.894,3,0.01962373286,338,36,1,-0.08773646691,0.141407792,0.1514177836,0.1499671521,MARIA DE LOURDES,GUTIERREZ XICOTENCATL,DRA.,2018,3,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,BIOLOGIA CELULAR EN CANCER,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,CENTRO DE INVESTIGACIONES SOBRE ENFERMEDADES INFECCIOSAS,INSTITUTO
3,32,9,0.01851851852,0.5046728972,0.004125676121,0,8,5.316892725,0.894,4,0.01312813019,355,24,1,-0.1502769501,0.0514262996,0.04895398959,0.04998263753,ELIZABETH,HERNANDEZ PEREZ,DRA.,2018,3,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD IZTAPALAPA,FEDERAL
10,249,10,0.01278949188,0.5032179509,0.00389685152,0,15,14.04906704,0.906,4,0.009712455607,1301,100,1,-0.06710483135,0.06314686858,0.054714996,0.06121196436,CELIA,ARADILLAS GARCIA,DRA.,2007,14,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,EPIDEMIOLOGIA,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE MEDICINA,OCCIDENTE
15,1296,40,0.01406676464,0.5035416006,0.00466934776,0,42,12.20079773,0.874,4,0.002561578361,4363,100,1,-0.05703320011,0.1014341408,0.08706974079,0.09682537579,KIRVIS JANNETH,TORRES POVEDA,DRA.,2008,13,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,INMUNOLOGIA MOLECULAR Y SALUD PUBLICA,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,,INSTITUTO
10,254,63,0.08072100313,0.5210289914,0.004344340544,0,10,4.839467502,0.883,4,0.00758537226,552,20,1,-0.07990876672,0.1288759812,0.1384623238,0.1457156613,JOSE ARTURO,GARROCHO RANGEL,DR.,2009,12,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ODONTOLOGIA,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE ESTOMATOLOGIA,OCCIDENTE
15,1018,38,0.006754256107,0.5016942858,0.001721334351,0,22,26.66444629,0.876,4,0.004934205458,4864,123,1,0.05390469069,0.1458947121,0.1457802924,0.1445707171,MARTHA CECILIA,HIJAR MEDINA,DRA.,1996,25,f,3,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,"VIOLENCIA Y LESIONES ACCIDENTALES, SEGURID",INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,,INSTITUTO
12,600,28,0.01463700234,0.5036862283,0.01101243712,0,17,10.6087211,0.896,4,0.006211195024,1568,100,1,-0.08895832635,0.08220801277,0.08223674333,0.08072151509,IVAN ARAEL,ARECHIGA FIGUEROA,DR.,2008,13,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE MEDICINA,OCCIDENTE
12,954,24,0.007597173145,0.5019065354,0.005088821035,0,21,20.49231585,0.875,4,0.007241101005,2557,107,1,-0.004959502302,0.1345873822,0.1338056064,0.1343635184,MISHEL,UNAR MUNGUIA,DRA.,2007,14,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,NUTRICION POBLACIONAL,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,CENTRO DE INVESTIGACION EN NUTRICION Y SALUD,INSTITUTO
2,24,1,0.0144092219,0.503628447,0.03147697241,0,5,5.183908046,0.862,3,0.02987843254,153,18,1,-0.143518728,0.05509783041,0.05479852486,0.05853375246,LAURA DEL PILAR,TORRES ARREOLA,DRA.,2014,7,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,MEDICINA FAMILIAR,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,,INSTITUTO
7,107,15,0.01373283396,0.5034569453,0.003734394382,0,16,32.68647029,0.849,4,0.01632283161,1840,115,1,0.03494648993,0.06535104047,0.06762941635,0.06728079337,JOSE OBED,GARCIA CORTES,DR.,2009,12,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ESTOMATOLOGIA Y EPIDEMIOLOGIA,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE ESTOMATOLOGIA,OCCIDENTE
7,230,19,0.006573636259,0.5016488285,0.001081193792,0,21,14.44741697,0.884,4,0.003332353125,3926,101,1,-0.05396636245,0.1772516186,0.1764407208,0.1752187499,RUTH ARGELIA,VAZQUEZ SALAS,DRA.,2014,7,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,EPIDEMIOLOGIA,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,,INSTITUTO
11,704,17,0.01678364358,0.5042314202,0.005795813961,0,25,20.18486882,0.885,4,0.01231911433,1511,107,1,0.06326705231,0.1209633757,0.1117683598,0.1130775998,MARIA DEL CONSUELO,VELAZQUEZ ALVA,M. EN C.,2001,20,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,NUTRICION HUMANA,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD XOCHIMILCO,FEDERAL
4,162,7,0.005740528129,0.5014392631,0.0107101888,0,11,26.38523336,0.907,4,0.02019535657,1232,102,1,0.3184670005,0.1203360433,0.1242191022,0.1239296982,MIREYA,ZAMORA MACORRA,DRA.,2011,10,f,C,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,SALUD PUBLICA Y SALUD OCUPACIONAL,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD XOCHIMILCO,FEDERAL
3,28,2,0.09574468085,0.5251396648,0.04106040669,0,5,4.452631579,0.875,3,0.09473684211,42,9,1,-0.2310971045,0.1429244105,0.1535428542,0.1525212958,AMAURY DE JESUS,POZOS GUILLEN,DR.,2007,14,m,3,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ODONTOLOGIA,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE ESTOMATOLOGIA,OCCIDENTE
23,2707,68,0.005185653627,0.5012997835,0.00196348015,0,117,30.90615401,0.844,4,0.001116854423,25467,161,1,0.0289670041,0.1397210111,0.13816928,0.1366296548,HECTOR MANUEL,LAMADRID FIGUEROA,DR.,2004,17,m,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,EPIDEMIOLOGIA Y BIOESTADISTICA,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,,INSTITUTO
20,1118,69,0.0159446739,0.5040182029,0.0009109325494,0,20,17.57875528,0.874,4,0.003376958079,4603,121,1,0.07232709963,0.1276492605,0.1299551571,0.1293494482,NURIA,PATIÑO MARIN,DRA.,2001,20,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ODONTOLOGIA,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE ESTOMATOLOGIA,OCCIDENTE
11,405,31,0.005314799673,0.5013322402,0.0005645606331,0,31,22.62819377,0.872,4,0.003083700432,6664,104,1,-0.02062474785,0.1788982353,0.1708117014,0.1709957769,LUISA MARIA,SANCHEZ ZAMORANO,DRA.,2002,19,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,"EPIDEMIOLOGIA, ADOLESCENTES, CANCER",INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,CENTRO DE INVESTIGACIONES EN SALUD POBLACIONAL,INSTITUTO
5,60,15,0.01150895141,0.5028938907,0.004816112914,0,19,39.14317673,0.839,4,0.02502760661,1439,122,1,-0.03858554318,0.04490494098,0.04190159641,0.04149275904,BELKIS MERCEDES,ARACENA GENAO,M. EN C.,2008,13,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,ECONOMIA DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,MÉXICO,MORELOS,CENTRO DE INVESTIGACIONES EN SISTEMAS DE SALUD,INSTITUTO
5,158,8,0.01434878587,0.5036131184,0.008702781496,0,14,6.924604634,0.882,4,0.005095367648,1194,54,1,-0.1022728031,0.1809795252,0.177060036,0.177764658,VICTOR HUGO,OIDOR CHAN,DR.,2016,5,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,FARMACOLOGIA CARDIOVASCULAR,UNIVERSIDAD AUTONOMA METROPOLITANA,MÉXICO,CIUDAD DE MÉXICO,UNIDAD IZTAPALAPA,FEDERAL
6,258,11,0.01236917222,0.5031115366,0.008563667436,0,14,14.50982879,0.876,4,0.00920382416,1452,100,1,-0.04292408603,0.2430183264,0.2738901154,0.273484459,BERENICE,HERNANDEZ CASTRO,DRA.,2013,8,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,INMUNOLOGIA,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MÉXICO,SAN LUIS POTOSÍ,FACULTAD DE MEDICINA,OCCIDENTE
